invoicedate,TotalSales,lag_1,lag_7,lag_14,rolling_mean_7,rolling_std_7
2010-08-19 11:45:00,176.3,282.97,790.98,434.19,1241.5000000000007,2450.403754860297
2010-08-19 11:48:00,299.41,176.3,158.78,652.8,1261.5900000000006,2440.604333766559
2010-08-19 12:16:00,316.6,299.41,6785.24,109.44,337.49857142857223,154.90808193163687
2010-08-19 12:18:00,76.5,316.6,308.5,436.08000000000004,304.3557142857151,184.1961261681638
2010-08-19 12:23:00,1119.6399999999999,76.5,671.25,559.88,368.4114285714294,342.76434696120066
2010-08-19 12:30:00,111.11,1119.6399999999999,307.46,450.0,340.3614285714293,356.3485457354059
2010-08-19 12:35:00,149.76,111.11,282.97,186.3,321.3314285714294,363.4111212952518
2010-08-19 12:38:00,195.51,149.76,176.3,790.98,324.07571428571504,362.2039152586443
2010-08-19 12:46:00,20.85,195.51,299.41,158.78,284.28142857142933,380.2197604645756
2010-08-19 12:48:00,730.53,20.85,316.6,6785.24,343.41428571428645,416.53707945634847
2010-08-19 12:50:00,52.05,730.53,76.5,308.5,339.9214285714293,419.242042676708
2010-08-19 13:04:00,1076.22,52.05,1119.6399999999999,671.25,333.71857142857215,405.89172400334235
2010-08-19 13:06:00,377.9,1076.22,111.11,307.46,371.8314285714293,393.8523079967985
2010-08-19 13:32:00,217.05,377.9,149.76,282.97,381.44428571428654,388.3109933142386
2010-08-19 13:48:00,585.25,217.05,195.51,176.3,437.12142857142936,385.1359426848365
2010-08-19 14:07:00,423.15999999999997,585.25,20.85,299.41,494.59428571428646,340.0414877070485
2010-08-19 14:11:00,712.98,423.15999999999997,730.53,316.6,492.08714285714365,338.07098336088274
2010-08-19 14:12:00,43.68,712.98,52.05,76.5,490.8914285714294,339.8966042015382
2010-08-19 14:13:00,224.6,43.68,1076.22,1119.6399999999999,369.2314285714294,230.17084541937925
2010-08-19 14:15:00,70.80000000000001,224.6,377.9,111.11,325.36000000000075,256.05499611109565
2010-08-19 14:22:00,314.65,70.80000000000001,217.05,149.76,339.30285714285793,251.79614484193868
2010-08-19 14:24:00,15.8,314.65,585.25,195.51,257.9528571428579,251.08004545150555
2010-08-19 14:34:00,120.05000000000001,15.8,423.15999999999997,20.85,214.65142857142936,243.87354554032046
2010-08-19 14:44:00,314.4,120.05000000000001,712.98,730.53,157.71142857142937,126.33889905491247
2010-08-19 14:48:00,56.0,314.4,43.68,52.05,159.47142857142936,124.55886780049295
2010-08-19 14:49:00,833.5,56.0,224.6,1076.22,246.45714285714365,285.8311425018804
2010-08-19 14:52:00,612.0,833.5,70.80000000000001,377.9,323.77142857142934,303.0732335279252
2010-08-19 15:13:00,148.95,612.0,314.65,217.05,300.10000000000076,310.28945760389627
2010-08-19 15:28:00,156.85999999999999,148.95,15.8,585.25,320.2514285714293,292.83838890146495
2010-08-19 15:36:00,867.0,156.85999999999999,120.05000000000001,423.15999999999997,426.9585714285722,340.0182397280149
2010-08-19 15:45:00,2047.28,867.0,314.4,712.98,674.5128571428579,692.5153005943326
2010-08-19 16:05:00,301.6,2047.28,56.0,43.68,709.5985714285722,661.4823558350352
2010-08-19 16:15:00,367.15999999999997,301.6,833.5,224.6,642.9785714285723,670.3479796452004
2010-08-19 16:16:00,549.0,367.15999999999997,612.0,70.80000000000001,633.9785714285723,671.2555130607138
2010-08-19 16:18:00,23.7,549.0,148.95,314.65,616.0857142857151,687.8044686018608
2010-08-19 16:19:00,363.65999999999997,23.7,156.85999999999999,15.8,645.6285714285722,668.9757025839842
2010-08-19 16:25:00,8.899999999999999,363.65999999999997,867.0,120.05000000000001,523.0428571428579,699.5710717698813
2010-08-19 16:28:00,129.54,8.899999999999999,2047.28,314.4,249.08000000000078,201.06143671389077
2010-08-19 16:53:00,1838.32,129.54,301.6,56.0,468.6114285714293,636.1500475891967
2010-08-19 17:04:00,160.77,1838.32,367.15999999999997,833.5,439.12714285714367,646.3371139665389
2010-08-19 17:06:00,345.0,160.77,549.0,612.0,409.98428571428656,645.155371567209
2010-08-19 17:42:00,321.59999999999997,345.0,23.7,148.95,452.5414285714293,624.9361541371545
2010-08-19 17:46:00,193.65,321.59999999999997,363.65999999999997,156.85999999999999,428.2542857142865,632.2271462552231
2010-08-19 18:07:00,219.48999999999998,193.65,8.899999999999999,867.0,458.3385714285722,613.6850504787212
2010-08-19 18:13:00,318.36,219.48999999999998,129.54,2047.28,485.3128571428579,600.839449207463
2010-08-19 19:03:00,273.85,318.36,1838.32,301.6,261.81714285714366,71.27895147888995
2010-08-19 19:39:00,252.97,273.85,160.77,367.15999999999997,274.98857142857224,56.47635889826819
2010-08-19 19:40:00,37.3,252.97,345.0,549.0,231.03142857142936,97.6440121789681
2010-08-19 19:50:00,260.22,37.3,321.59999999999997,23.7,222.26285714285794,90.66165152512781
2010-08-19 20:00:00,74.4,260.22,193.65,363.65999999999997,205.22714285714363,106.71647041232151
2010-08-19 20:01:00,23.6,74.4,219.48999999999998,8.899999999999999,177.24285714285793,126.24947428510028
2010-08-20 08:21:00,385.7,23.6,318.36,129.54,186.8628571428579,140.55016906404188
2010-08-20 09:01:00,300.87,385.7,273.85,1838.32,190.72285714285792,143.6736281435487
2010-08-20 09:23:00,152.4,300.87,252.97,160.77,176.35571428571507,141.42235771626108
2010-08-20 09:39:00,259.3,152.4,37.3,345.0,208.0700000000008,129.42461834386197
2010-08-20 10:40:00,210.6,259.3,260.22,321.59999999999997,200.98142857142935,127.43588877447405
2010-08-20 10:44:00,331.62,210.6,74.4,193.65,237.72714285714366,121.81357350721169
2010-08-20 10:57:00,303.15,331.62,23.6,219.48999999999998,277.6628571428579,77.77849761082064
2010-08-20 11:14:00,477.26,303.15,385.7,318.36,290.742857142858,102.68589528555657
2010-08-20 11:23:00,40.8,477.26,300.87,273.85,253.5900000000008,139.02810735047007
2010-08-20 11:45:00,223.85999999999999,40.8,152.4,252.97,263.7985714285722,132.84567493049758
2010-08-20 11:55:00,333.20000000000005,223.85999999999999,259.3,37.3,274.35571428571507,135.34153610535967
2010-08-20 11:57:00,833.48,333.20000000000005,210.6,260.22,363.3385714285722,245.97883448460567
2010-08-20 12:00:00,119.11999999999999,833.48,331.62,74.4,332.9814285714294,263.0650338118036
2010-08-20 12:01:00,126.05000000000001,119.11999999999999,303.15,23.6,307.68142857142936,274.67233330110315
2010-08-20 12:02:00,548.0,126.05000000000001,477.26,385.7,317.7871428571436,283.12264413841814
2010-08-20 12:17:00,310.2,548.0,40.8,300.87,356.27285714285796,256.2284871436604
2010-08-20 12:18:00,111.00000000000001,310.2,223.85999999999999,152.4,340.15000000000083,269.17287189980016
2010-08-20 12:20:00,1043.15,111.00000000000001,333.20000000000005,259.3,441.57142857142935,377.90668250385687
2010-08-20 12:26:00,1851.02,1043.15,833.48,210.6,586.9342857142865,650.8867271617659
2010-08-20 12:27:00,361.86,1851.02,119.11999999999999,331.62,621.6114285714293,627.8683365279717
2010-08-20 12:28:00,3101.89,361.86,126.05000000000001,303.15,1046.7314285714294,1080.618915998789
2010-08-20 12:31:00,276.08,3101.89,548.0,477.26,1007.885714285715,1106.1216863115394
2010-08-20 12:45:00,177.45,276.08,310.2,40.8,988.9214285714294,1121.1134138499986
2010-08-20 12:50:00,192.0,177.45,111.00000000000001,223.85999999999999,1000.4928571428579,1110.9134502098962
2010-08-20 12:53:00,902.8199999999999,192.0,1043.15,333.20000000000005,980.4457142857149,1111.2814902003981
2010-08-20 12:55:00,495.0,902.8199999999999,1851.02,833.48,786.7285714285723,1050.7737575461877
2010-08-20 12:59:00,244.79999999999998,495.0,361.86,119.11999999999999,770.005714285715,1059.5571899911868
2010-08-20 13:08:00,286.38,244.79999999999998,3101.89,126.05000000000001,367.79000000000076,258.11359805349235
2010-08-20 13:09:00,301.53,286.38,276.08,548.0,371.42571428571506,256.7823045474341
2010-08-20 13:10:00,711.18,301.53,177.45,310.2,447.6728571428579,268.5559907305398
2010-08-20 13:41:00,2560.4,711.18,192.0,111.00000000000001,786.0157142857151,819.5171412049211
2010-08-20 13:45:00,664.84,2560.4,902.8199999999999,1043.15,752.0185714285723,818.7999084927493
2010-08-20 13:59:00,60.65,664.84,495.0,1851.02,689.9685714285722,857.0861760335044
2010-08-20 14:07:00,648.64,60.65,244.79999999999998,361.86,747.6600000000008,835.4455065213903
2010-08-20 14:13:00,467.47,648.64,286.38,3101.89,773.5300000000008,821.4679508457906
2010-08-20 14:14:00,359.38,467.47,301.53,276.08,781.7942857142865,816.2021501209246
2010-08-20 14:17:00,137.8,359.38,711.18,177.45,699.8828571428579,852.4368585554744
2010-08-20 14:33:00,136.32,137.8,2560.4,192.0,353.585714285715,250.50570983916643
2010-08-20 14:43:00,219.0,136.32,664.84,902.8199999999999,289.89428571428647,211.8791170975217
2010-08-20 14:47:00,235.95,219.0,60.65,495.0,314.9371428571436,189.43934479738667
2010-08-20 14:50:00,112.57000000000001,235.95,648.64,244.79999999999998,238.3557142857151,131.57092470866252
2010-08-20 14:53:00,765.78,112.57000000000001,467.47,286.38,280.9714285714293,229.79548040465542
2010-08-20 14:54:00,17.85,765.78,359.38,301.53,232.18142857142934,246.05470607381918
2010-08-20 15:03:00,243.2,17.85,137.8,711.18,247.23857142857221,242.51599338546737
2010-08-20 15:14:00,217.64999999999998,243.2,136.32,2560.4,258.85714285714363,238.22666305558047
2010-08-20 15:19:00,88.80000000000001,217.64999999999998,219.0,664.84,240.25714285714363,246.78626985834782
2010-08-20 15:20:00,522.0,88.80000000000001,235.95,60.65,281.12142857142936,268.66709111415133
2010-08-20 15:21:00,8.5,522.0,112.57000000000001,648.64,266.2542857142865,282.09267707975965
2010-08-20 15:32:00,175.62,8.5,765.78,467.47,181.94571428571507,176.25301830614558
2010-08-20 15:58:00,128.6,175.62,17.85,359.38,197.76714285714363,163.58325981162542
2010-08-20 16:05:00,127.5,128.6,243.2,137.8,181.2385714285722,164.07207180913144
2010-08-20 17:15:00,340.48,127.5,217.64999999999998,136.32,198.78571428571507,174.83067683340448
2010-08-22 10:21:00,113.08,340.48,88.80000000000001,219.0,202.2542857142865,172.51038064039201
2010-08-22 10:27:00,307.7,113.08,522.0,235.95,171.64000000000078,116.10327586587944
2010-08-22 10:33:00,908.8,307.7,8.5,112.57000000000001,300.2542857142865,283.39565645111526
2010-08-22 10:40:00,548.56,908.8,175.62,765.78,353.5314285714294,291.01301044410184
2010-08-22 10:57:00,108.91,548.56,128.6,17.85,350.71857142857226,293.63286149158944
2010-08-22 11:06:00,137.45,108.91,127.5,243.2,352.1400000000008,292.3936712153438
2010-08-22 11:27:00,115.00999999999999,137.45,340.48,217.64999999999998,319.9300000000008,305.99472936656974
2010-08-22 11:28:00,780.39,115.00999999999999,113.08,88.80000000000001,415.26000000000073,333.52123200797763
2010-08-22 11:45:00,264.16,780.39,307.7,522.0,409.04000000000076,336.2562789502266
2010-08-22 11:47:00,312.75,264.16,908.8,8.5,323.8900000000008,254.02354215069687
2010-08-22 11:48:00,70.19999999999999,312.75,548.56,175.62,255.5528571428579,247.77678507868825
2010-08-22 11:53:00,321.65000000000003,70.19999999999999,108.91,128.6,285.9442857142865,239.7078929211386
2010-08-22 11:57:00,88.35,321.65000000000003,137.45,127.5,278.9300000000008,245.42744718847976
2010-08-22 12:03:00,1032.29,88.35,115.00999999999999,340.48,409.97000000000077,360.9914456513514
2010-08-22 12:12:00,408.99,1032.29,780.39,113.08,356.9128571428579,322.74177091073295
2010-08-22 12:34:00,111.67999999999999,408.99,264.16,307.7,335.13000000000073,334.9597278780243
2010-08-22 12:45:00,364.86,111.67999999999999,312.75,908.8,342.5742857142865,334.9585055326874
2010-08-22 12:52:00,436.23,364.86,70.19999999999999,548.56,394.8642857142865,313.2164148455359
2010-08-22 12:55:00,545.41,436.23,321.65000000000003,108.91,426.83000000000084,315.9056207690081
2010-08-22 13:07:00,208.51,545.41,88.35,137.45,443.9957142857151,297.1560889420861
2010-08-22 13:08:00,315.71000000000004,208.51,1032.29,115.00999999999999,341.62714285714367,145.38582813991707
2010-08-22 13:09:00,325.31,315.71000000000004,408.99,780.39,329.67285714285794,142.3320028100835
2010-08-22 13:10:00,321.71,325.31,111.67999999999999,264.16,359.6771428571437,106.2944929143994
2010-08-22 13:11:00,148.42000000000002,321.71,364.86,312.75,328.75714285714366,132.72873900276068
2010-08-22 13:12:00,214.1,148.42000000000002,436.23,70.19999999999999,297.0242857142865,129.25977382268573
2010-08-22 13:14:00,252.74,214.1,545.41,321.65000000000003,255.2142857142865,68.65085210948942
2010-08-22 13:22:00,1165.14,252.74,208.51,88.35,391.8757142857151,347.2095260243074
2010-08-22 13:26:00,170.0,1165.14,315.71000000000004,1032.29,371.0600000000008,356.77287093254864
2010-08-22 13:28:00,590.65,170.0,325.31,408.99,408.9657142857151,365.1004637932196
2010-08-22 13:36:00,1117.74,590.65,321.71,111.67999999999999,522.6842857142865,447.9609592312216
2010-08-22 13:37:00,19.5,1117.74,148.42000000000002,364.86,504.2671428571436,468.10975524684505
2010-08-22 13:40:00,281.19,19.5,214.1,436.23,513.8514285714293,461.82317844358704
2010-08-22 13:41:00,663.38,281.19,252.74,545.41,572.5142857142864,449.03121435154407
2010-08-22 13:45:00,533.64,663.38,1165.14,208.51,482.30000000000075,365.857403961505
2010-08-22 13:46:00,1193.1200000000001,533.64,170.0,315.71000000000004,628.4600000000007,420.57587571501324
2010-08-22 13:47:00,46.8,1193.1200000000001,590.65,325.31,550.7671428571437,475.3857911464407
2010-08-22 13:54:00,166.0,46.8,1117.74,321.71,414.8042857142865,418.95428278276853
2010-08-22 13:58:00,1650.24,166.0,19.5,148.42000000000002,647.7671428571437,583.5623677813649
2010-08-22 13:59:00,405.4,1650.24,281.19,214.1,665.5114285714293,572.3386577727114
2010-08-22 14:00:00,66.4,405.4,663.38,252.74,580.2285714285723,615.5549035743304
2010-08-22 14:01:00,441.40000000000003,66.4,533.64,1165.14,567.0514285714293,617.7019849795989
2010-08-22 14:31:00,394.95,441.40000000000003,1193.1200000000001,170.0,453.02714285714364,553.169765223355
2010-08-22 14:35:00,380.13,394.95,46.8,590.65,500.6457142857151,526.0547402397299
2010-08-22 14:54:00,742.03,380.13,166.0,1117.74,582.935714285715,509.78404724813504
2010-08-22 14:55:00,45.599999999999994,742.03,1650.24,19.5,353.70142857142935,238.40839480690613
2010-08-22 14:56:00,225.0,45.599999999999994,405.4,281.19,327.93000000000075,241.61730277469823
2010-08-22 14:57:00,93.4,225.0,66.4,663.38,331.7871428571436,236.9162169570986
2010-08-22 15:00:00,472.93,93.4,441.40000000000003,533.64,336.2914285714293,239.63168637391388
2010-08-22 15:06:00,126.4,472.93,394.95,1193.1200000000001,297.9271428571436,249.95030357505746
2010-08-22 15:12:00,303.76,126.4,380.13,46.8,287.0171428571436,247.4181485338741
2010-08-22 15:20:00,660.0,303.76,742.03,166.0,275.29857142857225,223.014453375575
2010-08-22 15:39:00,392.55,660.0,45.599999999999994,1650.24,324.86285714285793,200.91574243265035
2010-08-22 15:48:00,325.4,392.55,225.0,405.4,339.2057142857151,196.12516784447845
2010-08-22 15:57:00,279.5,325.4,93.4,66.4,365.7914285714293,167.82292775741988
2010-08-22 16:05:00,245.21,279.5,472.93,441.40000000000003,333.2600000000008,165.65041553460352
2010-08-22 16:07:00,512.52,245.21,126.4,394.95,388.4200000000008,148.70836661102678
2010-08-22 16:08:00,168.81,512.52,303.76,380.13,369.14142857142934,168.8908242457401
2010-08-22 16:19:00,35.25,168.81,660.0,742.03,279.89142857142934,153.9862023507511
2010-08-23 08:08:00,721.7099999999999,35.25,392.55,45.599999999999994,326.91428571428645,227.04777609281192
2010-08-23 08:44:00,495.56,721.7099999999999,325.4,225.0,351.2228571428579,235.79895855847795
2010-08-23 09:23:00,584.0,495.56,279.5,93.4,394.7228571428579,248.12704176945792
2010-08-23 09:48:00,760.1,584.0,245.21,472.93,468.2785714285722,271.6233401502978
2010-08-23 09:57:00,7.56,760.1,512.52,126.4,396.14142857142934,320.5602803130874
2010-08-23 10:12:00,494.37,7.56,168.81,303.76,442.65000000000083,305.3362363037164
2010-08-23 10:24:00,192.05,494.37,35.25,660.0,465.05000000000075,274.679990534656
2010-08-23 10:25:00,17.0,192.05,721.7099999999999,392.55,364.3771428571436,293.4347914340243
2010-08-23 10:38:00,570.92,17.0,495.56,325.4,375.1428571428579,300.35078562229404
2010-08-23 10:41:00,148.27,570.92,584.0,279.5,312.8957142857151,294.9549700581856
2010-08-23 10:43:00,42.4,148.27,760.1,245.21,210.36714285714365,231.51029809477384
2010-08-23 11:17:00,150.0,42.4,7.56,512.52,230.71571428571505,216.4859937625513
2010-08-23 11:22:00,398.26,150.0,494.37,168.81,216.9857142857151,199.34686184811858
2010-08-23 11:30:00,682.07,398.26,192.05,35.25,286.9885714285722,264.51648684799665
2010-08-23 11:31:00,56.449999999999996,682.07,17.0,721.7099999999999,292.6242857142865,258.14908682521434
2010-08-23 11:43:00,284.4,56.449999999999996,570.92,495.56,251.69285714285792,227.5731265416253
2010-08-23 11:58:00,536.41,284.4,148.27,584.0,307.14142857142934,244.80704070976563
2010-08-23 12:01:00,330.79,536.41,42.4,760.1,348.34000000000077,215.31871648044594
2010-08-23 12:06:00,123.5,330.79,150.0,7.56,344.5542857142865,219.57794613460493
2010-08-23 12:12:00,1720.24,123.5,398.26,494.37,533.4085714285721,567.0467556687047
2010-08-23 12:27:00,303.31,1720.24,682.07,192.05,479.3000000000008,568.565901838522
2010-08-23 12:56:00,377.12,303.31,56.449999999999996,17.0,525.1100000000008,541.0717521119093
2010-08-23 13:31:00,128.35,377.12,284.4,570.92,502.8171428571436,555.6603037143537
2010-08-23 13:49:00,379.93,128.35,536.41,148.27,480.4628571428579,557.2290088679232
2010-08-23 13:53:00,409.25,379.93,330.79,42.4,491.6714285714293,554.4990069552913
2010-08-23 14:12:00,2484.16,409.25,123.5,150.0,828.9085714285721,902.1431118071384
2010-08-23 14:14:00,160.6,2484.16,1720.24,398.26,606.1028571428579,835.4480925371286
2010-08-23 14:24:00,149.91,160.6,303.31,682.07,584.1885714285721,846.6510348707644
2010-08-23 14:35:00,384.85,149.91,377.12,56.449999999999996,585.2928571428578,846.3409267491403
2010-08-23 14:38:00,257.04,384.85,128.35,284.4,603.6771428571436,836.0965928590986
2010-08-23 14:41:00,180.33,257.04,379.93,536.41,575.1628571428579,848.313389766577
2010-08-23 14:52:00,374.85,180.33,409.25,330.79,570.2485714285721,849.5334755702115
2010-08-23 14:58:00,303.78000000000003,374.85,2484.16,123.5,258.76571428571503,99.19703269432607
2010-08-23 14:59:00,334.0,303.78000000000003,160.6,1720.24,283.5371428571436,91.98607896812618
2010-08-23 15:03:00,431.58,334.0,149.91,303.31,323.77571428571497,85.14214406131939
2010-08-23 15:04:00,67.08,431.58,384.85,377.12,278.38000000000073,123.31013299855321
2010-08-23 15:27:00,616.64,67.08,257.04,128.35,329.75142857142924,176.41031701048368
2010-08-23 15:44:00,171.32999999999998,616.64,180.33,379.93,328.465714285715,177.70885082635888
2010-08-23 16:01:00,577.17,171.32999999999998,374.85,409.25,357.3685714285722,201.38574415220913
2010-08-23 16:02:00,2815.29,577.17,303.78000000000003,2484.16,716.1557142857151,946.9904808191161
2010-08-23 16:11:00,219.23999999999998,2815.29,334.0,160.6,699.7614285714293,955.6626543474438
2010-08-23 16:12:00,195.57999999999998,219.23999999999998,431.58,149.91,666.0471428571436,970.7443635636483
2010-08-23 16:19:00,568.5,195.57999999999998,67.08,384.85,737.6785714285722,937.0969437831577
2010-08-23 16:37:00,449.4,568.5,616.64,257.04,713.7871428571435,942.8116362546969
2010-08-24 08:21:00,657.1,449.4,171.32999999999998,180.33,783.1828571428579,913.6562093172271
2010-08-24 08:24:00,371.16,657.1,577.17,374.85,753.7528571428578,924.649904571414
2010-08-24 09:12:00,552.78,371.16,2815.29,303.78000000000003,430.5371428571435,177.5014499206378
2010-08-24 09:28:00,578.8199999999999,552.78,219.23999999999998,334.0,481.905714285715,157.00891724789608
2010-08-24 09:31:00,436.32,578.8199999999999,195.57999999999998,431.58,516.2971428571435,99.77228301117026
2010-08-24 09:44:00,866.8,436.32,568.5,67.08,558.9114285714293,166.9043258309086
2010-08-24 09:49:00,704.0,866.8,449.4,616.64,595.2828571428579,166.80332667723837
2010-08-24 09:53:00,139.8,704.0,657.1,171.32999999999998,521.3828571428578,235.3560787202963
2010-08-24 09:55:00,320.0,139.8,371.16,577.17,514.0742857142865,241.51229940113396
2010-08-24 10:18:00,151.31,320.0,552.78,2815.29,456.7214285714293,275.9962221016885
2010-08-24 10:39:00,241.3,151.31,578.8199999999999,219.23999999999998,408.50428571428637,280.55527333371845
2010-08-24 10:41:00,2023.64,241.3,436.32,195.57999999999998,635.2642857142864,673.3271303475166
2010-08-24 10:45:00,405.15,2023.64,866.8,568.5,569.3142857142865,669.4667687510878
2010-08-24 10:48:00,341.39000000000004,405.15,704.0,449.4,517.5128571428579,671.3344979893365
2010-08-24 11:21:00,300.01,341.39000000000004,139.8,657.1,540.4000000000008,658.9276377064868
2010-08-24 11:37:00,694.6,300.01,320.0,371.16,593.9142857142864,653.2315591187314
2010-08-24 11:38:00,51.0,694.6,151.31,552.78,579.5842857142865,665.543480244045
2010-08-24 11:41:00,303.25,51.0,241.3,578.8199999999999,588.4342857142865,660.6896480915645
2010-08-24 11:52:00,401.2,303.25,2023.64,436.32,356.6571428571436,190.727377139718
2010-08-24 11:57:00,316.76,401.2,405.15,866.8,344.0300000000007,189.90598814532814
2010-08-24 12:03:00,204.15,316.76,341.39000000000004,704.0,324.42428571428644,197.16932764003928
2010-08-24 12:44:00,403.2,204.15,300.01,139.8,339.16571428571507,198.88977281069947
2010-08-24 12:55:00,552.57,403.2,694.6,320.0,318.875714285715,160.03589148070887
2010-08-24 13:01:00,1191.23,552.57,51.0,151.31,481.76571428571503,330.9535355534923
2010-08-24 13:03:00,161.28,1191.23,303.25,241.3,461.4842857142865,347.6457331278835
2010-08-24 13:16:00,1387.1999999999998,161.28,401.2,2023.64,602.3414285714292,489.8257479768387
2010-08-24 13:18:00,304.8,1387.1999999999998,316.76,405.15,600.6328571428578,491.0073480684989
2010-08-24 13:20:00,2982.82,304.8,204.15,341.39000000000004,997.585714285715,988.3610361917438
2010-08-24 13:24:00,285.25,2982.82,403.2,300.01,980.7357142857151,1001.1065179899776
2010-08-24 13:28:00,676.5799999999999,285.25,552.57,694.6,998.4514285714293,993.3339029153616
2010-08-24 13:46:00,1037.86,676.5799999999999,1191.23,51.0,976.5414285714293,990.0591377359226
2010-08-24 13:51:00,294.0,1037.86,161.28,303.25,995.5014285714293,972.9677804605857
2010-08-24 13:59:00,576.43,294.0,1387.1999999999998,401.2,879.6771428571436,966.8060858779232
2010-08-24 14:01:00,394.92,576.43,304.8,316.76,892.5514285714293,958.4387977057966
2010-08-24 14:02:00,469.5,394.92,2982.82,204.15,533.505714285715,264.25448894709297
2010-08-24 14:19:00,183.3,469.5,285.25,403.2,518.9414285714292,282.4036482550058
2010-08-24 14:20:00,190.59,183.3,676.5799999999999,552.57,449.5142857142864,296.5734219301469
2010-08-24 14:23:00,327.92,190.59,1037.86,1191.23,348.09428571428646,143.9717238280657
2010-08-24 14:26:00,84.51,327.92,294.0,161.28,318.1671428571436,175.42718828789512
2010-08-24 14:29:00,310.86,84.51,576.43,1387.1999999999998,280.22857142857214,134.11843950183206
2010-08-24 14:31:00,324.86,310.86,394.92,304.8,270.2200000000007,126.53271974784886
2010-08-24 14:45:00,186.0,324.86,469.5,2982.82,229.7200000000007,93.06083583757534
2010-08-24 14:46:00,658.62,186.0,183.3,285.25,297.62285714285787,183.25152229635142
2010-08-24 14:56:00,633.25,658.62,190.59,676.5799999999999,360.8600000000007,213.96406061171405
2010-08-24 14:57:00,14.0,633.25,327.92,1037.86,316.0142857142864,251.60569838941487
2010-08-24 14:59:00,295.25,14.0,84.51,294.0,346.12000000000074,231.05735500113406
2010-08-24 15:14:00,365.08,295.25,310.86,576.43,353.865714285715,230.58666092243516
2010-08-24 15:15:00,302.90000000000003,365.08,324.86,394.92,350.72857142857214,231.19563508222296
2010-08-24 15:37:00,81.12,302.90000000000003,186.0,469.5,335.745714285715,246.53951933789097
2010-08-24 16:02:00,15.0,81.12,658.62,183.3,243.8000000000007,225.14525526154878
2010-08-24 16:08:00,458.2,15.0,633.25,190.59,218.79285714285786,179.84292820105858
2010-08-24 16:12:00,25.200000000000003,458.2,14.0,327.92,220.39285714285785,177.7549966215608
2010-08-24 16:14:00,226.68,25.200000000000003,295.25,84.51,210.59714285714358,174.8071685904153
2010-08-24 17:14:00,130.39999999999998,226.68,365.08,310.86,177.0714285714293,162.29812644556665
2010-08-24 17:21:00,371.34000000000003,130.39999999999998,302.90000000000003,324.86,186.84857142857214,172.8594765922338
2010-08-24 17:31:00,613.9,371.34000000000003,81.12,186.0,262.9600000000007,227.2759471071552
2010-08-25 07:46:00,3963.76,613.9,15.0,658.62,827.0685714285721,1397.4281885357832
2010-08-25 09:33:00,276.43,3963.76,458.2,633.25,801.1014285714293,1407.0804299734968
2010-08-25 09:34:00,32.7,276.43,25.200000000000003,14.0,802.1728571428579,1406.3938347977987
2010-08-25 09:37:00,319.22,32.7,226.68,295.25,815.3928571428579,1400.5052520515317
2010-08-25 09:39:00,378.58,319.22,130.39999999999998,365.08,850.8471428571437,1383.31009896212
2010-08-25 09:44:00,849.6800000000001,378.58,371.34000000000003,302.90000000000003,919.1814285714294,1367.3982728333879
2010-08-25 09:56:00,1311.9,849.6800000000001,613.9,81.12,1018.8957142857151,1366.8759254575195
2010-08-25 09:57:00,17.700000000000003,1311.9,3963.76,15.0,455.1728571428579,468.29153187296504
2010-08-25 10:08:00,289.71,17.700000000000003,276.43,458.2,457.07000000000073,467.4729059886273
2010-08-25 10:16:00,126.00000000000001,289.71,32.7,25.200000000000003,470.39857142857215,454.50694884428066
2010-08-25 10:22:00,1038.26,126.00000000000001,319.22,226.68,573.1185714285722,494.1678615083505
2010-08-25 10:25:00,302.56,1038.26,378.58,130.39999999999998,562.2585714285722,499.95705810372993
2010-08-25 10:41:00,137.7,302.56,849.6800000000001,371.34000000000003,460.5471428571436,504.14362367344756
2010-08-25 11:07:00,751.55,137.7,1311.9,613.9,380.49714285714356,374.16344862986773
2010-08-25 11:34:00,484.34999999999997,751.55,17.700000000000003,3963.76,447.1614285714293,338.6356148542822
2010-08-25 11:40:00,1092.72,484.34999999999997,289.71,276.43,561.8771428571436,405.76707787916155
2010-08-25 11:41:00,102.0,1092.72,126.00000000000001,32.7,558.4485714285721,410.14171251865673
2010-08-25 11:47:00,389.64,102.0,1038.26,319.22,465.78857142857214,352.95739678853244
2010-08-25 11:52:00,123.72,389.64,302.56,378.58,440.2400000000007,372.66423184968903
2010-08-25 11:58:00,192.5,123.72,137.7,849.6800000000001,448.06857142857217,365.7611762900364
2010-08-25 12:12:00,311.96000000000004,192.5,751.55,1311.9,385.2700000000007,341.9323447215635
2010-08-25 12:16:00,414.32,311.96000000000004,484.34999999999997,17.700000000000003,375.26571428571503,339.5665929220526
2010-08-25 12:18:00,330.49,414.32,1092.72,289.71,266.375714285715,126.55553061281934
2010-08-25 12:20:00,164.23,330.49,102.0,126.00000000000001,275.26571428571503,114.71628827397971
2010-08-25 12:31:00,610.74,164.23,389.64,1038.26,306.85142857142927,169.03494633084824
2010-08-25 12:39:00,1230.3600000000001,610.74,123.72,302.56,464.94285714285786,368.7405459451511
2010-08-25 12:42:00,908.16,1230.3600000000001,192.5,137.7,567.1800000000007,379.66363029237345
2010-08-25 12:43:00,460.45,908.16,311.96000000000004,751.55,588.3928571428579,366.9629818622854
2010-08-25 12:55:00,368.93,460.45,414.32,484.34999999999997,581.9085714285721,370.9310907896545
